gps_center,band_psd,n_avg
1242566464.0,2.084716e-46,63
1242566592.0,2.114186e-46,63
1242566720.0,2.135614e-46,63
1242566848.0,2.121264e-46,63
1242566976.0,2.107826e-46,63
1242567277.0,2.104975e-46,63
1242567405.0,2.084099e-46,63
1242567533.0,2.089989e-46,63
1242567661.0,2.045075e-46,63
1242567789.0,2.098907e-46,63
1242567917.0,2.085592e-46,63
1242568045.0,2.136932e-46,63
1242568173.0,2.096194e-46,63
1242568301.0,2.116464e-46,63
1242568429.0,2.151208e-46,63
1242568557.0,2.120963e-46,63
1242568685.0,2.113731e-46,63
1242568813.0,2.130263e-46,63
1242568941.0,2.162722e-46,63
1242569069.0,2.099262e-46,63
1242569197.0,2.126110e-46,63
1242569325.0,2.132527e-46,63
1242569453.0,2.121643e-46,63
1242569581.0,2.147948e-46,63
1242569709.0,2.170863e-46,63
1242569837.0,2.129331e-46,63
1242569965.0,2.140602e-46,63
1242570093.0,2.149168e-46,63
1242570221.0,2.118989e-46,63
1242570349.0,2.155450e-46,63
1242570477.0,2.150409e-46,63
1242570605.0,2.123105e-46,63
1242570816.0,2.174649e-46,63
1242570944.0,2.132149e-46,63
1242571072.0,2.103781e-46,63
1242571200.0,2.124850e-46,63
1242571328.0,2.100855e-46,63
1242571456.0,2.105892e-46,63
1242571584.0,2.111899e-46,63
1242571712.0,2.099255e-46,63
1242571840.0,2.125853e-46,63
1242571968.0,2.121786e-46,63
1242572096.0,2.126257e-46,63
1242572224.0,2.114530e-46,63
1242572352.0,2.083406e-46,63
1242572480.0,2.126932e-46,63
1242572608.0,2.131818e-46,63
1242572736.0,2.074562e-46,63
1242572864.0,2.133214e-46,63
1242572992.0,2.103430e-46,63
1242573120.0,2.104829e-46,63
1242573248.0,2.104339e-46,63
1242573376.0,2.094549e-46,63
1242573504.0,2.082430e-46,63
1242573632.0,2.093029e-46,63
1242573760.0,2.115756e-46,63
1242573888.0,2.119853e-46,63
1242574016.0,2.123717e-46,63
1242574144.0,2.142055e-46,63
1242574272.0,2.122101e-46,63
1242574400.0,2.074339e-46,63
1242574528.0,2.136835e-46,63
1242574656.0,2.072962e-46,63
1242574784.0,2.128338e-46,63
1242574912.0,2.165455e-46,63
1242575040.0,2.146862e-46,63
1242575168.0,2.174903e-46,63
1242575296.0,2.152825e-46,63
1242575424.0,2.107343e-46,63
1242575552.0,2.124904e-46,63
1242575680.0,2.146505e-46,63
1242575808.0,2.136934e-46,63
1242575936.0,2.184937e-46,63
1242576064.0,2.128086e-46,63
1242576192.0,2.125383e-46,63
1242576320.0,2.089316e-46,63
1242576448.0,2.104437e-46,63
1242576576.0,2.132344e-46,63
1242576704.0,2.131939e-46,63
1242576832.0,2.109980e-46,63
1242576960.0,2.067270e-46,63
1242577088.0,2.114005e-46,63
1242577216.0,2.127017e-46,63
1242577344.0,2.237110e-46,63
1242577472.0,2.207078e-46,63
1242577600.0,2.103342e-46,63
1242577728.0,2.155567e-46,63
1242577856.0,2.171028e-46,63
1242577984.0,2.135373e-46,63
1242578112.0,2.133239e-46,63
1242578240.0,2.124164e-46,63
1242578368.0,2.110334e-46,63
1242578496.0,2.104908e-46,63
1242578624.0,2.095469e-46,63
1242578752.0,2.109221e-46,63
1242578880.0,2.087848e-46,63
1242579008.0,2.058823e-46,63
1242579136.0,2.088262e-46,63
1242579264.0,2.049688e-46,63
1242579392.0,2.069656e-46,63
1242579520.0,2.149804e-46,63
1242579648.0,2.080015e-46,63
1242579776.0,2.172200e-46,63
1242579904.0,2.095701e-46,63
1242580032.0,2.094407e-46,63
1242580160.0,2.117472e-46,63
1242580288.0,2.141184e-46,63
1242580416.0,2.090467e-46,63
1242580544.0,2.124618e-46,63
1242580672.0,2.102032e-46,63
1242580800.0,2.099585e-46,63
1242580928.0,2.121553e-46,63
1242581056.0,2.157489e-46,63
1242581184.0,2.128943e-46,63
1242581312.0,2.124263e-46,63
1242581440.0,2.144886e-46,63
1242581568.0,2.108691e-46,63
1242581696.0,2.106521e-46,63
1242581824.0,2.110405e-46,63
1242581952.0,2.085760e-46,63
1242582080.0,2.091694e-46,63
1242582208.0,2.156056e-46,63
1242582336.0,2.131299e-46,63
1242582464.0,2.098090e-46,63
1242582592.0,2.105894e-46,63
1242582720.0,2.136543e-46,63
1242582848.0,2.273675e-46,63
1242582976.0,2.242837e-46,63
1242583104.0,2.318035e-46,63
1242583232.0,2.392766e-46,63
1242583360.0,2.102293e-46,63
1242583488.0,2.107658e-46,63
1242583616.0,2.100905e-46,63
1242583744.0,2.104431e-46,63
1242583872.0,2.132025e-46,63
1242584000.0,2.312405e-46,63
1242584128.0,2.294372e-46,63
1242584256.0,2.197793e-46,63
1242584384.0,2.069967e-46,63
1242584512.0,2.139803e-46,63
1242584640.0,2.109800e-46,63
1242584768.0,2.108924e-46,63
1242584896.0,2.091778e-46,63
1242585024.0,2.104676e-46,63
1242585152.0,2.128151e-46,63
1242585280.0,2.115947e-46,63
1242585408.0,2.122097e-46,63
1242585536.0,2.154290e-46,63
1242585664.0,2.087027e-46,63
1242585792.0,2.133074e-46,63
1242585920.0,2.085602e-46,63
1242586048.0,2.095247e-46,63
1242586176.0,2.090530e-46,63
1242586304.0,2.120983e-46,63
1242586432.0,2.083042e-46,63
1242586560.0,2.118872e-46,63
1242586688.0,2.104061e-46,63
1242586816.0,2.109122e-46,63
1242586944.0,2.147871e-46,63
1242587072.0,2.149535e-46,63
1242587200.0,2.184716e-46,63
1242587328.0,2.158082e-46,63
1242587456.0,2.151304e-46,63
1242587584.0,2.146237e-46,63
1242587712.0,2.115135e-46,63
1242587840.0,2.114562e-46,63
1242587968.0,2.145797e-46,63
1242588096.0,2.109203e-46,63
1242588224.0,2.156740e-46,63
1242588352.0,2.076755e-46,63
1242588480.0,2.121720e-46,63
1242588608.0,2.124786e-46,63
1242588736.0,2.110664e-46,63
1242588864.0,2.105630e-46,63
1242588992.0,2.132396e-46,63
1242589120.0,2.122266e-46,63
1242589248.0,2.247119e-46,63
1242589376.0,2.145470e-46,63
1242589504.0,2.194692e-46,63
1242589632.0,2.192585e-46,63
1242589760.0,2.297756e-46,63
1242589888.0,2.133204e-46,63
1242590016.0,2.092461e-46,63
1242590144.0,2.115496e-46,63
1242590272.0,2.159960e-46,63
1242590400.0,2.113956e-46,63
1242590528.0,2.075312e-46,63
1242590656.0,2.124734e-46,63
1242590784.0,2.137214e-46,63
1242593690.0,2.128989e-46,63
1242593818.0,2.152500e-46,63
1242593946.0,2.131271e-46,63
1242594074.0,2.141947e-46,63
1242594202.0,2.113592e-46,63
1242594330.0,2.111307e-46,63
1242594458.0,2.138454e-46,63
1242594586.0,2.143440e-46,63
1242594714.0,2.114648e-46,63
1242594842.0,2.072445e-46,63
1242594970.0,2.085660e-46,63
1242595098.0,2.098427e-46,63
1242595226.0,2.083927e-46,63
1242595392.0,2.082568e-46,63
1242595520.0,2.118976e-46,63
1242595648.0,2.069767e-46,63
1242595776.0,2.091378e-46,63
1242595904.0,2.068047e-46,63
1242596032.0,2.104328e-46,63
1242596160.0,2.114832e-46,63
1242596288.0,2.134648e-46,63
1242596416.0,2.139996e-46,63
1242596544.0,2.151505e-46,63
1242596672.0,2.178944e-46,63
1242596800.0,2.163612e-46,63
1242596928.0,2.115189e-46,63
1242597056.0,2.134558e-46,63
1242597184.0,2.164406e-46,63
1242597312.0,2.117414e-46,63
1242597440.0,2.120776e-46,63
1242597568.0,2.148007e-46,63
1242597696.0,2.123466e-46,63
1242597824.0,2.129219e-46,63
1242597952.0,2.126235e-46,63
1242598080.0,2.166909e-46,63
1242598208.0,2.170812e-46,63
1242598336.0,2.160518e-46,63
1242598464.0,2.220318e-46,63
1242598592.0,2.145433e-46,63
1242598720.0,2.132455e-46,63
1242598848.0,2.151879e-46,63
1242598976.0,2.084590e-46,63
1242599104.0,2.138865e-46,63
1242599232.0,2.187250e-46,63
1242599360.0,2.113603e-46,63
1242599488.0,2.106207e-46,63
1242599616.0,2.143326e-46,63
1242599744.0,2.174030e-46,63
1242599872.0,2.113482e-46,63
1242600000.0,2.114077e-46,63
1242600128.0,2.107129e-46,63
1242600256.0,2.096849e-46,63
1242600384.0,2.101007e-46,63
1242600512.0,2.084807e-46,63
1242600640.0,2.085636e-46,63
1242600768.0,2.089698e-46,63
1242600896.0,2.108986e-46,63
1242601024.0,2.114814e-46,63
1242601152.0,2.158735e-46,63
1242601280.0,2.090840e-46,63
1242601408.0,2.096990e-46,63
1242601536.0,2.085541e-46,63
1242601664.0,2.065262e-46,63
1242601792.0,2.083564e-46,63
1242601920.0,2.129646e-46,63
1242602048.0,2.114338e-46,63
1242602176.0,2.096036e-46,63
1242602304.0,2.066287e-46,63
1242602432.0,2.089766e-46,63
1242602560.0,2.100720e-46,63
1242602688.0,2.097800e-46,63
1242602816.0,2.091712e-46,63
1242602944.0,2.085304e-46,63
1242603072.0,2.114365e-46,63
1242603200.0,2.109973e-46,63
1242603328.0,2.101523e-46,63
1242603456.0,2.113661e-46,63
1242603584.0,2.075359e-46,63
1242603712.0,2.104455e-46,63
1242603840.0,2.098389e-46,63
1242603968.0,2.069905e-46,63
1242604096.0,2.067884e-46,63
1242604224.0,2.070398e-46,63
1242604352.0,2.065544e-46,63
1242604480.0,2.107709e-46,63
1242604608.0,2.056398e-46,63
1242604736.0,2.068680e-46,63
1242604864.0,2.060928e-46,63
1242604992.0,2.122490e-46,63
1242605120.0,2.082615e-46,63
1242605248.0,2.107687e-46,63
1242605376.0,2.088461e-46,63
1242605504.0,2.109071e-46,63
1242605632.0,2.116311e-46,63
1242605760.0,2.062680e-46,63
1242605888.0,2.169869e-46,63
1242606016.0,2.151787e-46,63
1242606144.0,2.069101e-46,63
1242606272.0,2.120535e-46,63
1242606400.0,2.100345e-46,63
1242606528.0,2.113382e-46,63
1242606656.0,2.049525e-46,63
1242606784.0,2.057990e-46,63
1242606912.0,2.077748e-46,63
1242607040.0,2.123030e-46,63
1242607168.0,2.097386e-46,63
1242607296.0,2.058370e-46,63
1242607424.0,2.092712e-46,63
1242607552.0,2.101670e-46,63
1242607680.0,2.077512e-46,63
1242607808.0,2.096935e-46,63
1242607936.0,2.086381e-46,63
1242608064.0,2.103017e-46,63
1242608192.0,2.090067e-46,63
1242608320.0,2.064359e-46,63
1242608448.0,2.053700e-46,63
1242608576.0,2.082422e-46,63
1242608704.0,2.102408e-46,63
1242608832.0,2.133745e-46,63
1242608960.0,2.141025e-46,63
1242609088.0,2.082907e-46,63
1242609216.0,2.130862e-46,63
1242609344.0,2.112978e-46,63
1242609472.0,2.099613e-46,63
1242609600.0,2.097761e-46,63
1242609728.0,2.140492e-46,63
1242609856.0,2.076789e-46,63
1242609984.0,2.081631e-46,63
1242610112.0,2.052189e-46,63
1242610240.0,2.094447e-46,63
1242610368.0,2.097939e-46,63
1242610496.0,2.051574e-46,63
1242610624.0,2.064579e-46,63
1242610752.0,2.080652e-46,63
1242610880.0,2.072051e-46,63
1242611008.0,2.074277e-46,63
1242611136.0,2.077732e-46,63
1242611264.0,2.060919e-46,63
1242611392.0,2.007433e-46,63
1242611520.0,2.042233e-46,63
1242611648.0,2.070450e-46,63
1242611776.0,2.090469e-46,63
1242611904.0,2.093925e-46,63
1242612032.0,2.091688e-46,63
1242612160.0,2.054673e-46,63
1242612288.0,2.085195e-46,63
1242612416.0,2.040960e-46,63
1242612544.0,2.059499e-46,63
1242612672.0,2.066710e-46,63
1242612800.0,2.036607e-46,63
1242612928.0,2.067684e-46,63
1242613056.0,2.075077e-46,63
1242613184.0,2.092587e-46,63
1242613312.0,2.055745e-46,63
1242613440.0,2.066705e-46,63
1242613568.0,2.084359e-46,63
1242613696.0,2.065671e-46,63
1242613824.0,2.074112e-46,63
1242613952.0,2.077724e-46,63
1242614080.0,2.076257e-46,63
1242614208.0,2.081590e-46,63
1242614336.0,2.025371e-46,63
1242614464.0,2.065786e-46,63
1242614592.0,2.101871e-46,63
1242614720.0,2.031314e-46,63
1242614848.0,2.081611e-46,63
1242614976.0,2.065699e-46,63
1242615104.0,2.100818e-46,63
1242615232.0,2.053938e-46,63
1242615360.0,2.066080e-46,63
1242615488.0,2.048221e-46,63
1242615616.0,2.104706e-46,63
1242615744.0,2.160943e-46,63
1242615872.0,2.079523e-46,63
1242616000.0,2.077180e-46,63
1242616128.0,2.087011e-46,63
1242616256.0,2.082920e-46,63
1242616384.0,2.109633e-46,63
1242616512.0,2.044279e-46,63
1242616640.0,2.112249e-46,63
1242616768.0,2.111245e-46,63
1242616896.0,2.076769e-46,63
1242617024.0,2.074436e-46,63
1242617152.0,2.070546e-46,63
1242617280.0,2.068864e-46,63
1242617408.0,2.030465e-46,63
1242617536.0,2.047003e-46,63
1242617664.0,2.052987e-46,63
1242617792.0,2.040390e-46,63
1242617920.0,2.063262e-46,63
1242618048.0,2.040479e-46,63
1242618176.0,2.037483e-46,63
1242618304.0,2.082301e-46,63
1242618432.0,2.090228e-46,63
1242618560.0,2.096193e-46,63
1242618688.0,2.114479e-46,63
1242618816.0,2.102985e-46,63
1242618944.0,2.114559e-46,63
1242619072.0,2.100948e-46,63
1242619200.0,2.071881e-46,63
1242619328.0,2.122483e-46,63
1242619456.0,2.158325e-46,63
1242619584.0,2.150411e-46,63
1242619712.0,2.157759e-46,63
1242619840.0,2.138592e-46,63
1242619968.0,2.095935e-46,63
1242620096.0,2.068035e-46,63
1242620224.0,2.075447e-46,63
1242620352.0,2.130354e-46,63
1242620480.0,2.091912e-46,63
1242620608.0,2.095609e-46,63
1242620736.0,2.087522e-46,63
1242620864.0,2.101970e-46,63
1242620992.0,2.080947e-46,63
1242621120.0,2.109813e-46,63
1242621248.0,2.112930e-46,63
1242621376.0,2.115773e-46,63
1242621504.0,2.080240e-46,63
1242621632.0,2.121547e-46,63
1242621760.0,2.133162e-46,63
1242621888.0,2.075597e-46,63
1242622016.0,2.148759e-46,63
1242622144.0,2.082362e-46,63
1242622272.0,2.106123e-46,63
1242622400.0,2.108052e-46,63
1242622528.0,2.099911e-46,63
1242622656.0,2.120019e-46,63
1242622784.0,2.110033e-46,63
1242622912.0,2.115105e-46,63
1242623040.0,2.050983e-46,63
1242623168.0,2.120761e-46,63
1242623296.0,2.126703e-46,63
1242623424.0,2.119843e-46,63
1242623552.0,2.082905e-46,63
1242623680.0,2.152146e-46,63
1242623808.0,2.174285e-46,63
1242623936.0,2.157434e-46,63
1242624064.0,2.136245e-46,63
1242624192.0,2.228810e-46,63
1242624320.0,2.218028e-46,63
1242624448.0,2.185900e-46,63
1242624576.0,2.168779e-46,63
1242630658.0,1.929291e-46,63
1242630786.0,1.980885e-46,63
1242630914.0,2.002393e-46,63
1242631042.0,2.036509e-46,63
1242631170.0,2.051661e-46,63
1242631298.0,2.065602e-46,63
1242631426.0,2.075901e-46,63
1242631554.0,2.056159e-46,63
1242631682.0,2.050559e-46,63
1242631810.0,2.058520e-46,63
1242631938.0,2.058862e-46,63
1242632066.0,2.097646e-46,63
1242632256.0,2.038194e-46,63
1242632384.0,2.073875e-46,63
1242632512.0,2.008766e-46,63
1242632640.0,2.022382e-46,63
1242632768.0,2.085669e-46,63
1242632896.0,2.085977e-46,63
1242633024.0,2.087717e-46,63
1242633152.0,2.056296e-46,63
1242633280.0,2.105018e-46,63
1242633408.0,2.112277e-46,63
1242633536.0,2.107995e-46,63
1242633664.0,2.098838e-46,63
1242633792.0,2.117809e-46,63
1242633920.0,2.047460e-46,63
1242634048.0,2.120853e-46,63
1242634176.0,2.095709e-46,63
1242634304.0,2.064947e-46,63
1242634432.0,2.094341e-46,63
1242634560.0,2.046706e-46,63
1242634688.0,2.063041e-46,63
1242634816.0,2.065250e-46,63
1242634944.0,2.073621e-46,63
1242635072.0,2.083823e-46,63
1242635200.0,2.081844e-46,63
1242635328.0,2.099818e-46,63
1242635456.0,2.069280e-46,63
1242635584.0,2.078797e-46,63
1242635712.0,2.081597e-46,63
1242635840.0,2.090518e-46,63
1242635968.0,2.098840e-46,63
1242636096.0,2.094360e-46,63
1242636224.0,2.053723e-46,63
1242636352.0,2.060019e-46,63
1242636480.0,2.090894e-46,63
1242636608.0,2.085944e-46,63
1242636736.0,2.088613e-46,63
1242636864.0,2.094163e-46,63
1242636992.0,2.076844e-46,63
1242637120.0,2.091949e-46,63
1242637248.0,2.087939e-46,63
1242637376.0,2.097609e-46,63
1242637504.0,2.157404e-46,63
1242637632.0,2.103730e-46,63
1242637760.0,2.110326e-46,63
1242637888.0,2.165206e-46,63
1242638016.0,2.132122e-46,63
1242638144.0,2.114675e-46,63
1242638272.0,2.129891e-46,63
1242638400.0,2.111032e-46,63
1242638528.0,2.111475e-46,63
1242638656.0,2.083902e-46,63
1242638784.0,2.120288e-46,63
1242638912.0,2.091648e-46,63
1242639040.0,2.108640e-46,63
1242639168.0,2.099372e-46,63
1242639296.0,2.058941e-46,63
1242639424.0,2.118297e-46,63
1242639552.0,2.086820e-46,63
1242639680.0,2.112391e-46,63
1242639808.0,2.075826e-46,63
1242639936.0,2.095095e-46,63
1242640064.0,2.230931e-46,63
1242640192.0,2.103637e-46,63
1242640320.0,2.089050e-46,63
1242640448.0,2.091984e-46,63
1242640576.0,2.113358e-46,63
1242640704.0,2.096723e-46,63
1242640832.0,2.096518e-46,63
1242640960.0,2.054492e-46,63
1242641088.0,2.097469e-46,63
1242641216.0,2.077295e-46,63
1242641344.0,2.054254e-46,63
1242641472.0,2.122580e-46,63
1242641600.0,2.078762e-46,63
1242641728.0,2.061609e-46,63
1242641856.0,2.076207e-46,63
1242641984.0,2.086186e-46,63
1242642112.0,2.079413e-46,63
1242642240.0,2.064155e-46,63
1242642368.0,2.070788e-46,63
1242642496.0,2.060655e-46,63
1242642624.0,2.098778e-46,63
1242642752.0,2.087436e-46,63
1242642880.0,2.085294e-46,63
1242643008.0,2.035594e-46,63
1242643136.0,2.063713e-46,63
1242643264.0,2.099047e-46,63
1242643392.0,2.072586e-46,63
1242643520.0,2.080729e-46,63
1242643648.0,2.089197e-46,63
1242643776.0,2.083830e-46,63
1242643904.0,2.093823e-46,63
1242644032.0,2.046734e-46,63
1242644160.0,2.025789e-46,63
1242644288.0,2.065078e-46,63
1242644416.0,2.052719e-46,63
1242644544.0,2.119295e-46,63
1242644672.0,2.057829e-46,63
1242644800.0,2.071453e-46,63
1242644928.0,2.077174e-46,63
1242645056.0,2.099244e-46,63
1242645184.0,2.039448e-46,63
1242645312.0,2.097937e-46,63
1242645440.0,2.062528e-46,63
1242645568.0,2.064484e-46,63
1242645696.0,2.061653e-46,63
1242645824.0,2.082457e-46,63
1242645952.0,2.112355e-46,63
1242646080.0,2.049382e-46,63
1242646208.0,2.084967e-46,63
1242646336.0,2.069188e-46,63
1242646464.0,2.111064e-46,63
1242646592.0,2.090245e-46,63
1242646720.0,2.080197e-46,63
1242646848.0,2.050357e-46,63
1242646976.0,2.075601e-46,63
1242647104.0,2.034619e-46,63
1242647232.0,2.075564e-46,63
1242647360.0,2.062004e-46,63
1242647488.0,2.111902e-46,63
1242647616.0,2.071787e-46,63
1242647744.0,2.127654e-46,63
1242647872.0,2.085001e-46,63
1242648000.0,2.097482e-46,63
1242648128.0,2.067460e-46,63
1242648256.0,2.092363e-46,63
1242648384.0,2.077300e-46,63
1242648512.0,2.064515e-46,63
1242648640.0,2.057984e-46,63
1242648768.0,2.108143e-46,63
1242648896.0,2.084512e-46,63
1242649024.0,2.081702e-46,63
1242649152.0,2.098837e-46,63
1242649280.0,2.052353e-46,63
1242649408.0,2.082180e-46,63
1242649536.0,2.083278e-46,63
1242649664.0,2.078694e-46,63
1242649792.0,2.094073e-46,63
1242649920.0,2.073927e-46,63
1242650048.0,2.070151e-46,63
1242650176.0,2.070247e-46,63
1242650304.0,2.094878e-46,63
1242650432.0,2.052897e-46,63
1242650560.0,2.099169e-46,63
1242650688.0,2.125157e-46,63
1242650816.0,2.091123e-46,63
1242650944.0,2.092607e-46,63
1242651072.0,2.076074e-46,63
1242651200.0,2.120139e-46,63
1242651328.0,2.058264e-46,63
1242651456.0,2.069722e-46,63
1242651584.0,2.054312e-46,63
1242651712.0,2.076156e-46,63
1242651840.0,2.070579e-46,63
1242651968.0,2.078384e-46,63
1242652096.0,2.045578e-46,63
1242652224.0,2.098276e-46,63
1242652352.0,2.051509e-46,63
1242652480.0,2.055611e-46,63
1242652608.0,2.053179e-46,63
1242652736.0,2.062601e-46,63
1242652864.0,2.079855e-46,63
1242652992.0,2.042171e-46,63
1242653120.0,2.080264e-46,63
1242653248.0,2.060600e-46,63
1242653376.0,2.050786e-46,63
1242653504.0,2.052575e-46,63
1242653632.0,2.090689e-46,63
1242653760.0,2.043808e-46,63
1242653888.0,2.033092e-46,63
1242654016.0,2.065410e-46,63
1242654144.0,2.058459e-46,63
1242654272.0,2.094314e-46,63
1242654400.0,2.069104e-46,63
1242654528.0,2.087216e-46,63
1242654656.0,2.044334e-46,63
1242654784.0,2.042101e-46,63
1242654912.0,2.066616e-46,63
1242655040.0,2.044165e-46,63
1242655168.0,2.084749e-46,63
1242655296.0,2.037192e-46,63
1242655424.0,2.088716e-46,63
1242655552.0,2.070861e-46,63
1242655680.0,2.076667e-46,63
1242655808.0,2.062726e-46,63
1242655936.0,2.096782e-46,63
1242656064.0,2.079889e-46,63
1242656192.0,2.056866e-46,63
1242656320.0,2.060982e-46,63
1242656448.0,2.063658e-46,63
1242656576.0,2.027738e-46,63
1242656704.0,2.084223e-46,63
1242656832.0,2.049492e-46,63
1242656960.0,2.101834e-46,63
1242657088.0,2.076994e-46,63
1242657216.0,2.040072e-46,63
1242657344.0,2.085559e-46,63
1242657472.0,2.106062e-46,63
1242657600.0,2.061270e-46,63
1242657728.0,2.034138e-46,63
1242657856.0,2.045090e-46,63
1242657984.0,2.088733e-46,63
1242658112.0,2.152894e-46,63
1242658240.0,2.061445e-46,63
1242658368.0,2.060053e-46,63
1242658496.0,2.078353e-46,63
1242658624.0,2.053257e-46,63
1242658752.0,2.068343e-46,63
1242658880.0,2.093243e-46,63
1242659008.0,2.093064e-46,63
1242659136.0,2.062864e-46,63
1242659264.0,2.056775e-46,63
1242659392.0,2.022362e-46,63
1242659520.0,2.065251e-46,63
1242659648.0,2.085944e-46,63
1242659776.0,2.113613e-46,63
1242659904.0,2.065132e-46,63
1242660032.0,2.062428e-46,63
1242660160.0,2.036961e-46,63
1242660288.0,2.035545e-46,63
1242660416.0,2.071228e-46,63
1242660544.0,2.098183e-46,63
1242660672.0,2.061453e-46,63
1242660800.0,2.056332e-46,63
1242660928.0,2.040671e-46,63
1242661056.0,2.063072e-46,63
1242661184.0,2.091814e-46,63
1242661312.0,2.106170e-46,63
1242661440.0,2.050592e-46,63
1242661568.0,2.072211e-46,63
1242661696.0,2.091287e-46,63
1242673286.0,1.846880e-46,63
1242673414.0,1.861328e-46,63
1242673542.0,1.858919e-46,63
1242673670.0,1.879498e-46,63
